Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,ADAT_pvalues_corrected,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
CCDS14853.1,115,0.07631055076310551,4521,0.9999999999956158,4.38411498369333e-12,1.1561788034996049e-07,depleted,217,115,1507,gene
CCDS14854.1,79,0.06948109058927,3411,0.9999999705977703,2.9402229621162613e-08,0.0007753955995693005,depleted,146,79,1137,gene
CCDS14855.1,155,0.10177281680892974,4569,0.9999449675076718,5.503249232817802e-05,1.4513168876787108,nonsignificant,214,155,1523,gene
CCDS14856.1,147,0.10636758321273516,4146,0.9977497734319142,0.0022502265680857947,59.342975053558575,nonsignificant,189,147,1382,gene
CCDS14858.1,13,0.07471264367816093,522,0.975255327953601,0.02474467204639891,652.5664912076321,nonsignificant,24,13,174,gene
CCDS14859.1,81,0.14361702127659576,1692,0.08793284816957425,0.9120671518304257,24053.03492807199,nonsignificant,82,81,564,gene
CCDS14861.1,31,0.08857142857142856,1050,0.9898720094506094,0.010127990549390656,267.09536676853037,nonsignificant,49,31,350,gene
CCDS14862.1,54,0.1067193675889328,1518,0.8275526552835606,0.17244734471643947,4547.781374861942,nonsignificant,65,54,506,gene
CCDS14864.1,33,0.15639810426540285,633,-0.28056245557660864,0.7194375444233914,18973.006921533677,nonsignificant,31,33,211,gene
CCDS14865.1,87,0.08230842005676443,3171,0.9999335652639021,6.643473609796127e-05,1.7520168603754345,nonsignificant,133,87,1057,gene
CCDS14866.1,34,0.1878453038674033,543,-0.8220682747317493,0.17793172526825074,4692.415458774309,nonsignificant,27,34,181,gene
CCDS14867.1,81,0.17841409691629956,1362,-0.7646862445229291,0.23531375547707092,6205.694359441314,nonsignificant,71,81,454,gene
CCDS14868.1,72,0.1956521739130435,1104,-0.9530552730215182,0.04694472697848181,1238.0263398765223,nonsignificant,57,72,368,gene
CCDS14869.1,36,0.17733990147783252,609,-0.7266783217077051,0.273321678292295,7208.039299924403,nonsignificant,30,36,203,gene
CCDS14870.1,68,0.18579234972677597,1098,-0.9606404911117503,0.03935950888824967,1037.9889684009204,nonsignificant,53,68,366,gene
CCDS14871.1,125,0.16005121638924455,2343,-0.6971047046635626,0.3028952953364375,7987.95472861253,nonsignificant,114,125,781,gene
CCDS14872.1,82,0.16907216494845362,1455,-0.9889148336193972,0.011085166380602708,292.3380077892546,nonsignificant,62,82,485,gene
CCDS14873.1,31,0.15897435897435896,585,0.6760601544014686,0.32393984559853134,8542.941608124469,nonsignificant,37,31,195,gene
CCDS14874.1,37,0.16666666666666666,666,-0.3930945727820492,0.6069054272179508,16005.309926591799,nonsignificant,34,37,222,gene
CCDS14875.1,53,0.20784313725490197,765,-0.9750253207069458,0.024974679293054206,658.6322423164255,nonsignificant,39,53,255,gene
CCDS14876.1,93,0.17448405253283303,1599,-0.8847719580795497,0.11522804192045036,3038.7939215261167,nonsignificant,79,93,533,gene
CCDS14877.1,164,0.1867881548974943,2634,-0.5796550649660714,0.42034493503392856,11085.336626714763,nonsignificant,154,164,878,gene
CCDS14878.1,51,0.14655172413793102,1044,-0.4404163002247573,0.5595836997752427,14757.3413304727,nonsignificant,47,51,348,gene
CCDS14880.1,148,0.20728291316526612,2142,-0.9894128626659431,0.010587137334056926,279.20398577374925,nonsignificant,120,148,714,gene
CCDS14881.1,148,0.20874471086036672,2127,-0.9921493327324516,0.007850667267548366,207.0377971797855,nonsignificant,119,148,709,gene
CCDS14882.1,41,0.13355048859934854,921,0.12262944393585662,0.8773705560641434,23138.01630452359,nonsignificant,42,41,307,gene
CCDS14883.1,29,0.15760869565217392,552,-0.4437015387252652,0.5562984612747348,14670.703020737306,nonsignificant,26,29,184,gene
CCDS14886.1,22,0.16923076923076924,390,-0.34527915398142317,0.6547208460185768,17266.298151201907,nonsignificant,20,22,130,gene
CCDS14887.1,68,0.18037135278514588,1131,-0.9203841985398865,0.07961580146011352,2099.627916106114,nonsignificant,55,68,377,gene
CCDS14888.1,116,0.18739903069466882,1857,-0.9998264312998519,0.0001735687001480961,4.5773537603055905,nonsignificant,82,116,619,gene
CCDS14890.1,121,0.19145569620253164,1896,-0.9975009711423888,0.002499028857611256,65.90438903292404,nonsignificant,92,121,632,gene
CCDS14892.1,36,0.13846153846153847,780,0.13058293925876086,0.8694170607412391,22928.266725867958,nonsignificant,37,36,260,gene
CCDS14893.1,68,0.12686567164179105,1608,0.7424820177509404,0.2575179822490596,6791.2642278722,nonsignificant,78,68,536,gene
CCDS14894.1,65,0.09312320916905444,2094,0.9935803714585663,0.0064196285414337044,169.29844389468965,nonsignificant,91,65,698,gene
CCDS14895.1,51,0.13636363636363635,1122,0.4103614483734329,0.5896385516265671,15549.947883495826,nonsignificant,55,51,374,gene
CCDS14896.1,17,0.10559006211180125,483,0.846958115841184,0.15304188415881603,4036.0205690362964,nonsignificant,24,17,161,gene
CCDS14897.1,29,0.13551401869158877,642,0.14486785941529412,0.8551321405847059,22551.54481149986,nonsignificant,30,29,214,gene
CCDS14898.1,23,0.1013215859030837,681,0.4437015387252652,0.5562984612747348,14670.703020737306,nonsignificant,26,23,227,gene
CCDS14899.1,102,0.0816,3750,0.9999999992687688,7.312311610303993e-10,1.928402817869369e-05,depleted,186,102,1250,gene
CCDS14901.1,56,0.14933333333333335,1125,-0.5161601486064317,0.48383985139356833,12759.824560951183,nonsignificant,51,56,375,gene
CCDS14902.1,19,0.12337662337662338,462,0.5957515052605288,0.4042484947394712,10660.841303269335,nonsignificant,23,19,154,gene
CCDS14903.1,36,0.14937759336099585,723,-0.6308285836673082,0.3691714163326918,9735.788591525748,nonsignificant,31,36,241,gene
CCDS14904.1,24,0.19047619047619047,378,-0.7486508911897807,0.2513491088102194,6628.578697543106,nonsignificant,19,24,126,gene
CCDS14905.1,183,0.16123348017621145,3405,-0.9532870086508173,0.046712991349182754,1231.9150078606476,nonsignificant,158,183,1135,gene
CCDS14906.1,75,0.1482213438735178,1518,0.5604898595554455,0.4395101404445545,11590.761423803791,nonsignificant,82,75,506,gene
CCDS14907.1,56,0.14177215189873418,1185,0.6221783628999362,0.3778216371000638,9963.912213602882,nonsignificant,63,56,395,gene
CCDS14908.1,58,0.20069204152249134,867,-0.9231567559663437,0.0768432440336563,2026.510031655584,nonsignificant,46,58,289,gene
CCDS14909.1,61,0.14841849148418493,1233,0.5364517354687597,0.4635482645312403,12224.69483221787,nonsignificant,67,61,411,gene
CCDS14910.1,69,0.12,1725,0.8982930699689069,0.10170693003109312,2682.2151587799876,nonsignificant,84,69,575,gene
CCDS14912.1,72,0.11707317073170732,1845,0.8688694971303481,0.13113050286965194,3458.173621678461,nonsignificant,86,72,615,gene
CCDS14913.1,126,0.15789473684210525,2394,-0.14253755804075885,0.8574624419592412,22612.99951934911,nonsignificant,124,126,798,gene
CCDS14914.1,142,0.17423312883435582,2445,-0.6634852708918841,0.3365147291081158,8874.56643603923,nonsignificant,131,142,815,gene
CCDS14915.1,104,0.22269807280513917,1401,-0.9927096419084643,0.0072903580915356595,192.26132358997842,nonsignificant,80,104,467,gene
CCDS14917.1,93,0.18674698795180722,1494,-0.9623330777713713,0.03766692222862869,993.3520730133959,nonsignificant,75,93,498,gene
CCDS14918.1,43,0.10997442455242967,1173,0.8655834258296405,0.13441657417035946,3544.8338940207195,nonsignificant,54,43,391,gene
CCDS14919.1,84,0.22459893048128343,1122,-0.9815598760623085,0.018440123937691462,486.30294848479923,nonsignificant,65,84,374,gene
CCDS14920.1,143,0.16608594657375145,2583,-0.8925953636697469,0.10740463633025313,2832.4750693014353,nonsignificant,125,143,861,gene
CCDS14921.1,24,0.10300429184549356,699,0.8828149128018619,0.11718508719813815,3090.4051195892994,nonsignificant,33,24,233,gene
CCDS14922.1,39,0.1392857142857143,840,-0.9623646862126857,0.03763531378731436,992.5184951990544,nonsignificant,28,39,280,gene
CCDS14924.1,60,0.15748031496062992,1143,-0.7327425068456153,0.2672574931543847,7048.114609467433,nonsignificant,52,60,381,gene
CCDS14925.1,16,0.10738255033557047,447,0.1916348440854897,0.8083651559145103,21318.205891777467,nonsignificant,17,16,149,gene
CCDS14926.1,106,0.08392715756136183,3789,0.999999996844683,3.1553169677096487e-09,8.321201907243886e-05,depleted,187,106,1263,gene
CCDS14927.1,24,0.0963855421686747,747,0.9370209487855445,0.0629790512144555,1660.8835386276205,nonsignificant,35,24,249,gene
CCDS14929.1,48,0.09542743538767395,1509,0.9797249966388731,0.0202750033611269,534.6923886396386,nonsignificant,67,48,503,gene
CCDS14930.1,44,0.0874751491053678,1509,0.9973844794346621,0.002615520565337903,68.97650834909118,nonsignificant,69,44,503,gene
CCDS14931.1,26,0.10612244897959183,735,0.8718098256548931,0.12819017434510696,3380.631277829161,nonsignificant,35,26,245,gene
CCDS14932.1,71,0.08543922984356198,2493,0.999943583530626,5.641646937409345e-05,1.4878151303335925,nonsignificant,114,71,831,gene
CCDS14933.1,94,0.1646234676007005,1713,-0.082588739807959,0.917411260192041,24193.969753784506,nonsignificant,93,94,571,gene
CCDS14936.1,79,0.09472422062350119,2502,0.9857718715550203,0.01422812844497971,375.2242033510049,nonsignificant,104,79,834,gene
CCDS14939.1,44,0.11733333333333333,1125,0.5249494759460471,0.47505052405395287,12528.032420350844,nonsignificant,49,44,375,gene
CCDS14940.1,73,0.17422434367541767,1257,-0.9847807582568953,0.015219241743104685,401.3618432491568,nonsignificant,55,73,419,gene
CCDS14942.1,130,0.11732851985559567,3324,0.8610175397068186,0.1389824602931814,3665.24544285178,nonsignificant,148,130,1108,gene
CCDS14943.1,79,0.1054739652870494,2247,0.9772340310969199,0.022765968903080108,600.3841319120286,nonsignificant,102,79,749,gene
CCDS14944.1,64,0.13141683778234087,1461,0.45277877723259286,0.5472212227674071,14431.31808682206,nonsignificant,69,64,487,gene
CCDS14946.1,130,0.16752577319587628,2328,-0.20992017140699382,0.7900798285930062,20835.985239654758,nonsignificant,127,130,776,gene
CCDS14947.1,64,0.16120906801007556,1191,-0.5692088787724674,0.4307911212275326,11360.82344901249,nonsignificant,58,64,397,gene
CCDS14948.1,37,0.09585492227979274,1158,0.9847807582568953,0.015219241743104685,401.3618432491568,nonsignificant,55,37,386,gene
CCDS14949.1,15,0.14018691588785046,321,0.1974126513658474,0.8025873486341526,21165.83355817987,nonsignificant,16,15,107,gene
CCDS14950.1,44,0.11671087533156499,1131,0.7836325197424056,0.21636748025759447,5706.043189353281,nonsignificant,53,44,377,gene
CCDS14951.1,70,0.07625272331154684,2754,0.9999993926855003,6.073144997051665e-07,0.01601609798622465,depleted,126,70,918,gene
CCDS14952.1,13,0.08441558441558442,462,0.9836049281508078,0.01639507184919225,432.37083480689796,nonsignificant,25,13,154,gene
CCDS14953.1,33,0.07951807228915662,1245,0.999985350307788,1.4649692211951422e-05,0.3863416830135829,nonsignificant,69,33,415,gene
CCDS14954.1,44,0.07006369426751592,1884,0.9999996246719958,3.7532800418083997e-07,0.009898150126257112,depleted,93,44,628,gene
CCDS14955.1,35,0.0938337801608579,1119,0.9929990580105513,0.007000941989448643,184.6288421457396,nonsignificant,55,35,373,gene
CCDS14956.1,230,0.14566181127295758,4737,0.1044670968329563,0.8955329031670437,23616.993722321276,nonsignificant,232,230,1579,gene
CCDS14957.1,47,0.15932203389830507,885,-0.34892336592216566,0.6510766340778343,17170.192993900648,nonsignificant,44,47,295,gene
CCDS14958.1,94,0.10645526613816535,2649,0.9858937170526204,0.014106282947379542,372.0108938882933,nonsignificant,121,94,883,gene
CCDS14959.1,20,0.10362694300518134,579,0.9053292801544912,0.09467071984550879,2496.6562237657577,nonsignificant,29,20,193,gene
CCDS14960.1,9,0.03982300884955752,678,0.9998739535498792,0.00012604645012081412,3.32409698258611,nonsignificant,30,9,226,gene
CCDS14962.1,50,0.0998003992015968,1503,0.9709509778380594,0.029049022161940597,766.0808124546975,nonsignificant,68,50,501,gene
CCDS14963.1,87,0.14821124361158433,1761,0.08489396557949436,0.9151060344205056,24133.176339737576,nonsignificant,88,87,587,gene
CCDS14964.1,32,0.08142493638676845,1179,0.9993597572972232,0.0006402427027768726,16.884480557631683,nonsignificant,58,32,393,gene
CCDS14965.1,130,0.1771117166212534,2202,-0.9557204914456081,0.044279508554391875,1167.7391995964226,nonsignificant,109,130,734,gene
CCDS14969.1,185,0.13847305389221556,4008,0.7935374128640436,0.20646258713595644,5444.831347949444,nonsignificant,203,185,1336,gene
CCDS14970.1,192,0.14360508601346297,4011,0.4744483471862053,0.5255516528137947,13859.848188005393,nonsignificant,201,192,1337,gene
CCDS14971.1,39,0.09285714285714286,1260,0.9455259648938044,0.05447403510619562,1436.5892538205908,nonsignificant,53,39,420,gene
CCDS14973.1,56,0.14854111405835543,1131,0.2071510173717952,0.7928489826282048,20909.013369871016,nonsignificant,58,56,377,gene
CCDS14974.1,36,0.06805293005671077,1587,0.9999672909190082,3.27090809918934e-05,0.8626038839182129,nonsignificant,71,36,529,gene
CCDS14975.1,39,0.06759098786828423,1731,0.9999780616638105,2.193833618950128e-05,0.5785578019895278,nonsignificant,76,39,577,gene
CCDS14976.1,49,0.09227871939736347,1593,0.9996228187701618,0.000377181229838258,9.94702339329454,nonsignificant,81,49,531,gene
CCDS14977.1,5,0.047619047619047616,315,0.929559570727912,0.070440429272088,1857.6550007635049,nonsignificant,11,5,105,gene
CCDS14978.1,58,0.12033195020746888,1446,0.6752442345973844,0.3247557654026156,8564.459045197778,nonsignificant,66,58,482,gene
CCDS14979.1,46,0.09563409563409564,1443,0.8548796427930672,0.14512035720693284,3827.1140602612327,nonsignificant,57,46,481,gene
CCDS14980.1,149,0.16301969365426697,2742,-0.8346728457686806,0.16532715423131936,4360.007711388354,nonsignificant,133,149,914,gene
CCDS14981.1,38,0.09069212410501193,1257,0.9983656400760864,0.0016343599239136107,43.10133991344974,nonsignificant,63,38,419,gene
CCDS14983.1,39,0.09420289855072464,1242,0.9998539558410161,0.00014604415898387103,3.851476560722647,nonsignificant,71,39,414,gene
CCDS14984.1,34,0.08415841584158416,1212,0.9999626201815983,3.737981840170153e-05,0.9857805708896729,nonsignificant,68,34,404,gene
CCDS14985.1,116,0.2024432809773124,1719,-0.9987835010998445,0.0012164989001555205,32.08150899490139,nonsignificant,86,116,573,gene
CCDS14986.1,107,0.1829059829059829,1755,-0.6900591544955461,0.30994084550445394,8173.759977643459,nonsignificant,97,107,585,gene
CCDS14987.1,50,0.11574074074074074,1296,0.5773219258293647,0.4226780741706353,11146.866172027994,nonsignificant,56,50,432,gene
CCDS14988.1,46,0.10849056603773585,1272,0.9578465497642946,0.042153450235705346,1111.6707896160215,nonsignificant,62,46,424,gene
CCDS14989.1,60,0.08695652173913043,2070,0.9999679823532159,3.2017646784037503e-05,0.844369380988637,nonsignificant,102,60,690,gene
CCDS14990.1,46,0.09935205183585313,1389,0.9896990100434896,0.010300989956510442,271.65770713309337,nonsignificant,67,46,463,gene
CCDS14991.1,44,0.09843400447427293,1341,0.9990325715497522,0.0009674284502477464,25.51302308993357,nonsignificant,72,44,447,gene
CCDS14992.1,27,0.1232876712328767,657,0.416117579229635,0.583882420770365,15398.147200556066,nonsignificant,30,27,219,gene
CCDS14993.1,28,0.125,672,0.7632764293621461,0.23672357063785393,6242.874004861484,nonsignificant,35,28,224,gene
CCDS14994.1,27,0.13432835820895522,603,-0.31084348322064836,0.6891565167793516,18174.43566050506,nonsignificant,25,27,201,gene
CCDS14995.1,164,0.17923497267759564,2745,-0.9992890184680469,0.0007109815319531261,18.750004960667845,nonsignificant,126,164,915,gene
CCDS14996.1,62,0.08516483516483517,2184,0.9999988854072871,1.1145927129140999e-06,0.02939403902497064,depleted,114,62,728,gene
CCDS14997.1,16,0.07079646017699115,678,0.9894128626659431,0.010587137334056926,279.20398577374925,nonsignificant,30,16,226,gene
CCDS14998.1,71,0.20056497175141244,1062,-0.9865824589290848,0.013417541070915159,353.8473931221746,nonsignificant,53,71,354,gene
CCDS14999.1,116,0.13975903614457832,2490,-0.43273056473289184,0.5672694352671082,14960.029546864176,nonsignificant,110,116,830,gene
CCDS15001.1,64,0.0927536231884058,2070,0.9997682593425286,0.00023174065747149386,6.111464618838236,nonsignificant,101,64,690,gene
CCDS15003.1,49,0.16225165562913907,906,-0.5490176807311175,0.45098231926888255,11893.305723758971,nonsignificant,44,49,302,gene
CCDS15004.1,42,0.12280701754385964,1026,0.9798632484496537,0.02013675155034633,531.0464118857334,nonsignificant,60,42,342,gene
CCDS15005.1,40,0.12195121951219512,984,0.9818975448505377,0.018102455149462283,477.39794720161933,nonsignificant,58,40,328,gene
CCDS15006.1,24,0.1095890410958904,657,0.8828149128018619,0.11718508719813815,3090.4051195892994,nonsignificant,33,24,219,gene
CCDS15008.1,126,0.2150170648464164,1758,-0.9990350379034824,0.000964962096517677,25.447980409364177,nonsignificant,94,126,586,gene
CCDS15009.1,106,0.13910761154855644,2286,-0.30793850906406184,0.6920614909359382,18251.04563896256,nonsignificant,102,106,762,gene
CCDS15012.1,30,0.17142857142857143,525,-0.99838377778494,0.0016162222150599877,42.623012255561996,nonsignificant,17,30,175,gene
CCDS15013.1,27,0.1534090909090909,528,-0.9847066289698011,0.015293371030198944,403.3167808084066,nonsignificant,17,27,176,gene
CCDS15014.1,37,0.21142857142857144,525,-0.9999924775316924,7.522468307632617e-06,0.19838253420888738,nonsignificant,18,37,175,gene
CCDS15015.1,38,0.16379310344827586,696,-0.26111731963647267,0.7388826803635273,19485.814046546944,nonsignificant,36,38,232,gene
CCDS15016.1,58,0.13975903614457832,1245,-0.21073197386571874,0.7892680261342813,20814.576385213266,nonsignificant,56,58,415,gene
CCDS15017.1,72,0.1316270566727605,1641,0.6289066304773024,0.37109336952269756,9786.47434105258,nonsignificant,80,72,547,gene
CCDS15018.1,31,0.17714285714285713,525,-0.9993149631346208,0.0006850368653792266,18.065792213780963,nonsignificant,17,31,175,gene
CCDS15020.1,71,0.14228456913827656,1497,0.8122187279008514,0.1877812720991486,4952.167707798747,nonsignificant,83,71,499,gene
CCDS15022.1,26,0.11353711790393013,687,0.7111556336535182,0.2888443663464818,7617.403629289418,nonsignificant,32,26,229,gene
CCDS15023.1,59,0.1368909512761021,1293,0.4680289419025989,0.5319710580974011,14029.14074414466,nonsignificant,64,59,431,gene
CCDS15024.1,36,0.19047619047619047,567,-0.9721931049730027,0.027806895026997264,733.3234356519719,nonsignificant,25,36,189,gene
CCDS15025.1,50,0.125,1200,0.2184887050012866,0.7815112949987134,20610.01587170607,nonsignificant,52,50,400,gene
CCDS15026.1,64,0.12144212523719165,1581,0.28601420433061775,0.7139857956693823,18829.233403392947,nonsignificant,67,64,527,gene
CCDS15027.1,66,0.103125,1920,0.975642084281963,0.02435791571803699,642.3669533160714,nonsignificant,87,66,640,gene
CCDS15028.1,22,0.09865470852017937,669,0.5672324193322154,0.43276758066778465,11412.946637370816,nonsignificant,26,22,223,gene
CCDS15029.1,79,0.1031331592689295,2298,0.9976129667135787,0.0023870332864212875,62.950841829502195,nonsignificant,111,79,766,gene
CCDS15030.1,80,0.13490725126475547,1779,0.8761877761786674,0.12381222382133264,3265.1759666161843,nonsignificant,95,80,593,gene
CCDS15031.1,443,0.17877320419693302,7434,-0.994764932901396,0.005235067098604036,138.05918952438563,nonsignificant,388,443,2478,gene
CCDS15032.1,35,0.16279069767441862,645,-0.6386895714738211,0.3613104285261789,9528.47862109239,nonsignificant,30,35,215,gene
CCDS15033.1,60,0.20134228187919462,894,-0.9945214467574526,0.00547855324254737,144.48040611245924,nonsignificant,42,60,298,gene
CCDS15034.1,80,0.1951219512195122,1230,-0.9850133175010374,0.014986682498962593,395.2287908626415,nonsignificant,61,80,410,gene
CCDS15035.1,144,0.09822646657571624,4398,0.9999998778382219,1.2216177819262513e-07,0.00322165041449591,depleted,223,144,1466,gene
CCDS15036.1,63,0.20588235294117646,918,-0.9997237602760527,0.0002762397239473395,7.284993999939236,nonsignificant,40,63,306,gene
CCDS15037.1,56,0.20588235294117646,816,-0.9998386835796914,0.0001613164203086201,4.25423663637893,nonsignificant,34,56,272,gene
CCDS15039.1,66,0.1375,1440,-0.7064894045575024,0.2935105954424976,7740.461423009546,nonsignificant,58,66,480,gene
CCDS15040.1,69,0.19166666666666668,1080,-0.8070457042309263,0.1929542957690738,5088.590688022015,nonsignificant,59,69,360,gene
CCDS15041.1,73,0.20738636363636365,1056,-0.9768966061982359,0.023103393801764092,609.2827013401227,nonsignificant,56,73,352,gene
CCDS15042.1,79,0.23939393939393938,990,-0.9907797601085774,0.009220239891422581,243.1561664165963,nonsignificant,59,79,330,gene
CCDS15043.1,67,0.1536697247706422,1308,-0.7023616828533596,0.2976383171466403,7849.317699791198,nonsignificant,59,67,436,gene
CCDS15044.1,68,0.21935483870967742,930,-0.9432405536139862,0.056759446386013775,1496.8601200919552,nonsignificant,54,68,310,gene
CCDS15045.1,68,0.1883656509695291,1083,-0.9961075828772213,0.003892417122778637,102.65082436191821,nonsignificant,48,68,361,gene
CCDS15046.1,77,0.15338645418326693,1506,-0.991928512574732,0.008071487425268014,212.86126637916806,nonsignificant,57,77,502,gene
CCDS15047.1,120,0.2185792349726776,1647,-0.9964907102952549,0.0035092897047450697,92.54698809353698,nonsignificant,92,120,549,gene
CCDS15048.1,50,0.19083969465648856,786,-0.948424136379123,0.051575863620877,1360.1586754097682,nonsignificant,38,50,262,gene
CCDS15049.1,132,0.15942028985507245,2484,-0.9640610694259775,0.035938930574022566,947.7814770981231,nonsignificant,110,132,828,gene
CCDS15050.1,85,0.08673469387755102,2940,0.9999877569351879,1.2243064812099048e-05,0.3228741052246761,nonsignificant,136,85,980,gene
CCDS15051.1,55,0.13126491646778043,1257,0.6259973979739653,0.37400260202603475,9863.196620630588,nonsignificant,62,55,419,gene
CCDS15052.1,69,0.15098468271334792,1371,-0.4680289419025989,0.5319710580974011,14029.14074414466,nonsignificant,64,69,457,gene
CCDS15053.1,189,0.15829145728643215,3582,-0.5903358839347389,0.4096641160652611,10803.662068873065,nonsignificant,178,189,1194,gene
CCDS15054.1,83,0.15543071161048688,1602,-0.262684322783582,0.737315677216418,19444.489039551376,nonsignificant,80,83,534,gene
